age,target_n,risk0,risk1,rd,rr,se_risk0,se_risk1,se_rd,se_log_rr,risk0_lower,risk0_upper,risk1_lower,risk1_upper,rd_lower,rd_upper,rr_lower,rr_upper,risk0_per1000,risk1_per1000,rd_per1000,risk0_lower_per1000,risk0_upper_per1000,risk1_lower_per1000,risk1_upper_per1000,rd_lower_per1000,rd_upper_per1000,rd_bonferroni_lower_per1000,rd_bonferroni_upper_per1000
25,1485728,0.0818296866344996,0.0731006589141961,-0.00872902772030354,0.893326883197139,8.46470471841674e-05,0.000329813565106076,0.000341136325230601,0.00463662999320553,0.0816639345895655,0.0819957450654106,0.0724568631102426,0.0737497201675166,-0.00939764263157386,-0.00806041280903322,0.885245437185992,0.901482105097872,81.8296866344996,73.1006589141961,-8.72902772030354,81.6639345895655,81.9957450654106,72.4568631102426,73.7497201675166,-9.39764263157386,-8.06041280903322,-9.80482266778886,-7.65323277281822
26,1599762,0.0816207055770641,0.074422286046179,-0.00719841953088506,0.911806453031841,8.36076007458956e-05,0.00033848814018099,0.000349278398662444,0.00466973577595841,0.0814569874961158,0.0817847234123466,0.0737615746993734,0.0750884358619565,-0.00788299261284127,-0.00651384644892884,0.903499205849737,0.920190081416383,81.6207055770641,74.422286046179,-7.19841953088506,81.4569874961158,81.7847234123467,73.7615746993734,75.0884358619565,-7.88299261284127,-6.51384644892884,-8.29989102118389,-6.09694804058622
27,1705131,0.0813343104235999,0.0759487841098114,-0.00538552631378853,0.933785307999293,8.77491048116981e-05,0.000368209623113304,0.000379050006643141,0.0049732477010232,0.0811624909910258,0.0815064613288027,0.0752302460869508,0.0766736160132077,-0.00612845067514875,-0.0046426019524283,0.924727558215292,0.942931778867057,81.3343104235999,75.9487841098114,-5.38552631378853,81.1624909910258,81.5064613288027,75.2302460869508,76.6736160132077,-6.12845067514875,-4.6426019524283,-6.5808844502031,-4.19016817737395
28,1801255,0.0808513280894208,0.0775763513513914,-0.00327497673802941,0.959493841159822,8.83334909181904e-05,0.000382466232750035,0.000392999563722196,0.00505556079525818,0.0806783666023176,0.0810246276975353,0.0768300406839672,0.0783292964146591,-0.00404524172886487,-0.00250471174719396,0.950033435791418,0.969048452970192,80.8513280894208,77.5763513513914,-3.27497673802941,80.6783666023176,81.0246276975353,76.8300406839672,78.3292964146591,-4.04524172886487,-2.50471174719396,-4.51432568373456,-2.03562779232427
29,1867931,0.0804573025446827,0.0795219047557203,-0.000935397788962372,0.988373985214793,8.37704212902129e-05,0.000374973599539718,0.000384671069233373,0.00483457828520087,0.0802932683289747,0.080621642496261,0.0787900657904136,0.0802599491405715,-0.0016893392305543,-0.000181456347370448,0.979052781094318,0.997783933116945,80.4573025446827,79.5219047557203,-0.935397788962372,80.2932683289747,80.621642496261,78.7900657904136,80.2599491405715,-1.6893392305543,-0.181456347370448,-2.14848230127662,0.277686723351872
30,1891101,0.0801518852861456,0.0817181506859189,0.00156626539977335,1.01954121720508,7.69625600252897e-05,0.000359209466760084,0.00036782142150411,0.00450509473925954,0.0800011709555604,0.080302858764544,0.0810168702985934,0.0824249568906704,0.000845348660882969,0.00228718213866373,1.01057847621396,1.02858344804085,80.1518852861456,81.7181506859189,1.56626539977335,80.0011709555604,80.302858764544,81.0168702985934,82.4249568906704,0.845348660882969,2.28718213866373,0.406317315782285,2.72621348376442
31,1886171,0.07969871495027,0.0838441672800052,0.00414545232973523,1.05201404228816,7.22814005452482e-05,0.000355354076521779,0.000363102496451928,0.00434012341377354,0.0795571609672961,0.0798404989495805,0.0831503089884341,0.0845432816615826,0.00343378451399287,0.0048571201454776,1.04310305433672,1.06100115474709,79.69871495027,83.8441672800052,4.14545232973523,79.5571609672961,79.8404989495805,83.1503089884342,84.5432816615826,3.43378451399287,4.8571201454776,3.00038567393939,5.29051898553108
32,1798093,0.0794705241824549,0.0861981896199456,0.0067276654374907,1.08465611000683,7.37012657875513e-05,0.000380508587454516,0.000388092264071121,0.00451713071034576,0.0793261922528154,0.0796150960112687,0.0854553225308088,0.0869469005382009,0.0059670185772327,0.00748831229774871,1.07509558504226,1.09430165405146,79.4705241824549,86.1981896199456,6.7276654374907,79.3261922528154,79.6150960112687,85.4553225308088,86.9469005382009,5.9670185772327,7.48831229774871,5.50379197117596,7.95153890380545
33,1665495,0.0796329133154901,0.0888852754408768,0.00925236212538669,1.11618766336892,8.10380127274949e-05,0.000431775282291473,0.000439864158322228,0.00496999500485154,0.0794742263529356,0.079791889664889,0.0880426390861287,0.0897351829269161,0.0083902442169851,0.0101144800337883,1.10536765131046,1.12711358829791,79.6329133154901,88.8852754408768,9.25236212538669,79.4742263529356,79.791889664889,88.0426390861287,89.7351829269161,8.3902442169851,10.1144800337883,7.86522272068372,10.6395015300897
34,1508275,0.0802593790476681,0.0919127633164956,0.0116533842688276,1.14519654160178,9.0584592060934e-05,0.000490852863274692,0.000499694944488032,0.00546524470682691,0.0800820156500951,0.0804371009168003,0.0909552240593665,0.0928793531959946,0.0106740001743743,0.0126327683632808,1.13299502556499,1.15752945891592,80.2593790476681,91.9127633164957,11.6533842688276,80.0820156500951,80.4371009168003,90.9552240593665,92.8793531959946,10.6740001743743,12.6327683632808,10.0775647010908,13.2292038365643
35,1321363,0.0818580494581832,0.0957794753043291,0.0139214258461459,1.17006789116393,9.88811045235228e-05,0.000540520256924776,0.000550062270963865,0.00577816105825804,0.0816644549025016,0.0820520619455875,0.0947253006899026,0.0968441265452543,0.0128433236058024,0.0149995280864894,1.15689163811697,1.18339421327409,81.8580494581832,95.7794753043291,13.9214258461459,81.6644549025016,82.0520619455875,94.7253006899026,96.8441265452543,12.8433236058024,14.9995280864894,12.1867697332115,15.6560819590802
36,1103345,0.0840701924448141,0.100012737952497,0.015942545507683,1.18963374585051,0.000103712252785166,0.000570368664686647,0.000580351167143985,0.00584230604855493,0.0838671432262594,0.0842736880407125,0.0989003761265711,0.10113620664431,0.014805078121695,0.0170800128936709,1.17608929029117,1.20333418640002,84.0701924448141,100.012737952497,15.942545507683,83.8671432262594,84.2736880407125,98.9003761265712,101.13620664431,14.805078121695,17.0800128936709,14.1123714476245,17.7727195677414
37,882785,0.0868803060611916,0.10459760531535,0.0177172992541581,1.20392768001622,0.000107966363813318,0.000600724354492888,0.000611022851082921,0.00588379900229722,0.0866689289297521,0.0870921495619666,0.103426046182384,0.105780869551589,0.0165197164723046,0.0189148820360116,1.19012369192287,1.21789177759112,86.8803060611916,104.59760531535,17.7172992541581,86.6689289297521,87.0921495619667,103.426046182384,105.780869551589,16.5197164723046,18.9148820360116,15.7904001016016,19.6441984067146
38,688250,0.0902846738931343,0.10955426842587,0.019269594532736,1.21343151281185,0.000118058414897005,0.00067359376313911,0.00068447373998041,0.00629274006658826,0.0900535505836151,0.0905163313766494,0.10824100833633,0.110881480792131,0.0179280506540109,0.020611138411461,1.19855751508509,1.22849009559656,90.2846738931343,109.55426842587,19.269594532736,90.0535505836151,90.5163313766494,108.24100833633,110.881480792131,17.9280506540109,20.611138411461,17.1110633629476,21.4281257025243
39,526483,0.093877633333542,0.1144294003686,0.0205517670350578,1.218920804725,0.000140808379417628,0.000828802366497891,0.000841114837872374,0.00740120684292187,0.0936020173752831,0.094153976554135,0.112814990437625,0.116063890554978,0.0189032122459657,0.0222003218241499,1.20136664802352,1.23673145965541,93.877633333542,114.4294003686,20.5517670350578,93.6020173752831,94.153976554135,112.814990437625,116.063890554978,18.9032122459657,22.2003218241499,17.899258269753,23.2042758003626
40,375841,0.0984282819743623,0.120133410083018,0.0217051281086557,1.22051718950362,0.000181251418765174,0.00108855432288497,0.00110381519142525,0.00924920142855744,0.0980736063643124,0.0987840997574498,0.118016188303058,0.122283348819683,0.0195416900878741,0.0238685661294374,1.1985908715079,1.24284461469302,98.4282819743623,120.133410083018,21.7051281086557,98.0736063643124,98.7840997574498,118.016188303058,122.283348819683,19.5416900878741,23.8685661294374,18.2241771864984,25.1860790308131
41,255445,0.102964726343417,0.125549233121356,0.0225845067779384,1.21934217260591,0.000238235827622154,0.00144096218222063,0.00146066513373778,0.0117095354623499,0.102498729034282,0.103432598091624,0.122752097235651,0.12840077779326,0.0197216557223389,0.0254473578335378,1.19167662341844,1.24764999554182,102.964726343417,125.549233121356,22.5845067779384,102.498729034282,103.432598091624,122.752097235651,128.40077779326,19.7216557223389,25.4473578335378,17.9782070243696,27.1908065315071
42,163280,0.108148937104357,0.131479523152695,0.0233305860483378,1.21572644792454,0.000311329491876738,0.0018806727954202,0.001906307454187,0.0145910873816182,0.107540253463776,0.108760646076058,0.127837116918436,0.135209621823766,0.0195942920946711,0.0270668800020046,1.18145152905897,1.25099571148759,108.148937104357,131.479523152695,23.3305860483378,107.540253463776,108.760646076058,127.837116918436,135.209621823766,19.5942920946711,27.0668800020046,17.318925090855,29.3422470058207
43,96885,0.112811043668682,0.136598258682377,0.0237872150136947,1.21085892161016,0.000396208252943334,0.00238181413503588,0.00241447807021138,0.0177862575454793,0.112036819559928,0.113589933597563,0.131996778010834,0.141334030470384,0.0190549249546186,0.0285195050727708,1.16937513810056,1.25381434945201,112.811043668682,136.598258682377,23.7872150136947,112.036819559928,113.589933597563,131.996778010834,141.334030470384,19.0549249546186,28.5195050727708,16.1730059229693,31.4014241044201
44,53779,0.118293818979257,0.142501283780672,0.0242074648014147,1.20463845879944,0.000494445072639136,0.00295144412207595,0.00299238927777733,0.0211277029285314,0.117328156189144,0.119266355693791,0.136813875835837,0.148384476857695,0.0183424895892473,0.0300724400135821,1.15577365501181,1.25556921126037,118.293818979257,142.501283780672,24.2074648014147,117.328156189144,119.266355693791,136.813875835837,148.384476857695,18.3424895892473,30.0724400135821,14.7707762172659,33.6441533855635
45,28641,0.123701663566803,0.148228098599984,0.0245264350331812,1.1982708584993,0.00060260160632123,0.00357100311970798,0.00362118649890017,0.0245764099226613,0.122525420347056,0.124887591576956,0.141364659107612,0.155364471462118,0.0174290399140342,0.0316238301523282,1.14191957956387,1.25740295203366,123.701663566803,148.228098599984,24.5264350331812,122.525420347056,124.887591576956,141.364659107612,155.364471462118,17.4290399140342,31.6238301523282,13.1067946979414,35.946075368421
