age,target_n,risk0,risk1,rd,rr,se_risk0,se_risk1,se_rd,se_log_rr,risk0_lower,risk0_upper,risk1_lower,risk1_upper,rd_lower,rd_upper,rr_lower,rr_upper,risk0_per1000,risk1_per1000,rd_per1000,risk0_lower_per1000,risk0_upper_per1000,risk1_lower_per1000,risk1_upper_per1000,rd_lower_per1000,rd_upper_per1000,rd_bonferroni_lower_per1000,rd_bonferroni_upper_per1000
25,1520035,0.0819193729818652,0.0764023074473113,-0.00551706553455392,0.932652493131567,8.47355857600963e-05,0.000285935671248057,0.00029897742168161,0.00389202434700526,0.0817534475391463,0.0820856050798791,0.0758437658065839,0.0769646198357423,-0.00610305051324052,-0.00493108055586732,0.925565074281416,0.939794183158702,81.9193729818653,76.4023074473113,-5.51706553455392,81.7534475391464,82.0856050798791,75.8437658065839,76.9646198357423,-6.10305051324052,-4.93108055586732,-6.45990971697818,-4.57422135212965
26,1633763,0.0817293533451481,0.0774291693725542,-0.00430018397259394,0.947385072846056,8.37173550330595e-05,0.000295230927545724,0.000307620046179692,0.0039573084962435,0.0815654203224832,0.0818935864676888,0.076852504456654,0.0780097956585095,-0.00490310818402868,-0.00369725976115919,0.940065404709872,0.954761734401374,81.7293533451482,77.4291693725542,-4.30018397259394,81.5654203224832,81.8935864676888,76.852504456654,78.0097956585095,-4.90310818402868,-3.69725976115919,-5.27028321723347,-3.3300847279544
27,1738576,0.0814591400434493,0.0786232308155191,-0.0028359092279302,0.965186113842872,8.78778528582452e-05,0.00032097565252485,0.000333456955941862,0.00423081664275202,0.0812870684743445,0.0816315434952681,0.0779964277208196,0.0792546380994003,-0.00348947285197061,-0.00218234560388979,0.957215643216466,0.97322295237964,81.4591400434493,78.6232308155191,-2.8359092279302,81.2870684743445,81.6315434952681,77.9964277208196,79.2546380994003,-3.48947285197061,-2.18234560388979,-3.88748679934126,-1.78433165651914
28,1833198,0.0809852833430123,0.0798857394577792,-0.00109954388523309,0.986422917351835,8.84669810338951e-05,0.000331903238582404,0.000344096305466796,0.00430341188043896,0.0808120604215017,0.0811588447884086,0.0792376349830461,0.0805386812645049,-0.0017739602511613,-0.000425127519304877,0.978137890677413,0.994778119885562,80.9852833430123,79.8857394577792,-1.09954388523309,80.8120604215017,81.1588447884087,79.2376349830461,80.5386812645049,-1.7739602511613,-0.425127519304877,-2.184673317343,-0.0144144531231817
29,1898168,0.080627056715401,0.0814802852922328,0.00085322857683183,1.01058241006916,8.39293763088825e-05,0.000324038060699986,0.000335331046686108,0.00411830650238209,0.080462711177475,0.0807917084370304,0.0808474337707975,0.0821176480272526,0.000195991802428939,0.00151046535123472,1.00245809203554,1.01877257079888,80.627056715401,81.4802852922328,0.85322857683183,80.4627111774751,80.7917084370304,80.8474337707975,82.1176480272526,0.195991802428939,1.51046535123472,-0.204259058107134,1.91071621177079
30,1919128,0.0803256266277392,0.083285283999988,0.00295965737224878,1.03684574271627,7.71140463020074e-05,0.000309814734668538,0.000319880314545717,0.00384941527779818,0.0801746155894998,0.0804768972138205,0.082680067313621,0.083894525695492,0.00233270347637583,0.00358661126812173,1.02905247274066,1.04469803306112,80.3256266277392,83.285283999988,2.95965737224878,80.1746155894998,80.4768972138205,82.680067313621,83.894525695492,2.33270347637583,3.58661126812173,1.9508945969692,3.96842014752835
31,1911762,0.0798877101803412,0.0850265029513652,0.00513879277102401,1.06432519794877,7.24375272783651e-05,0.000307054690176772,0.000316105174970432,0.00373113293295278,0.0797458503905239,0.0800298003783999,0.0844266155198731,0.0856302541889353,0.00451923801275523,0.00575834752929279,1.05657029883529,1.07213701562254,79.8877101803412,85.0265029513652,5.13879277102401,79.7458503905239,80.0298003783999,84.4266155198731,85.6302541889353,4.51923801275523,5.75834752929279,4.1419351368296,6.13565040521842
32,1821134,0.0796729899540831,0.0870029978524734,0.00733000789839028,1.09200116504495,7.38690475966136e-05,0.000329560787742435,0.000338375469217992,0.00390770563036459,0.0795283293872327,0.0798178908383291,0.0863592361073539,0.0876510981084102,0.00666680416547117,0.00799321163130938,1.08366951591375,1.10039687095382,79.6729899540831,87.0029978524734,7.33000789839028,79.5283293872328,79.8178908383291,86.3592361073539,87.6510981084102,6.66680416547117,7.99321163130938,6.26291948471397,8.39709631206659
33,1685860,0.079837527576074,0.0893189036227491,0.00948137604667512,1.11875838762217,8.12215128241549e-05,0.000373664040925694,0.000383040874732905,0.00431351461986217,0.0796784812050831,0.0799968638242332,0.0885892385269384,0.0900539847835563,0.00873062972759191,0.0102321223657583,1.1093399009413,1.12825683887592,79.837527576074,89.3189036227491,9.48137604667512,79.6784812050831,79.9968638242332,88.5892385269384,90.0539847835563,8.73062972759191,10.2321223657583,8.27343245567976,10.6893196376705
34,1526013,0.0804753794328758,0.0920129415721773,0.0115375621393014,1.14336760162684,9.07934223383434e-05,0.000423520424771647,0.000433780218599106,0.00474695106242181,0.0802976070292851,0.0806535108956447,0.0911862148086006,0.0928463979892194,0.0106873685336413,0.0123877557449616,1.13277921019888,1.15405496559246,80.4753794328758,92.0129415721773,11.5375621393014,80.2976070292851,80.6535108956447,91.1862148086006,92.8463979892194,10.6873685336413,12.3877557449616,10.1696088227716,12.9055154558313
35,1336272,0.0820697311047011,0.095565613497788,0.0134958823930869,1.16444409176715,9.90983466569413e-05,0.000464895380900452,0.000475983107515868,0.00502006592341535,0.081875711082393,0.0822641696989805,0.0946583120342328,0.0964806846898938,0.0125629726451063,0.0144287921410675,1.15304313337004,1.17595777955713,82.0697311047011,95.565613497788,13.4958823930869,81.875711082393,82.2641696989805,94.6583120342328,96.4806846898938,12.5629726451063,14.4287921410675,11.9948396008607,14.9969251853131
36,1115942,0.0842917199252217,0.0995477261676856,0.0152560062424639,1.18099056770936,0.000103942578111763,0.00049002751463072,0.000501622775984566,0.0050827891800237,0.0840882196155696,0.0844956672886664,0.09859140232708,0.100512291873654,0.0142728436677091,0.0162391688172186,1.16928384925711,1.19281449231048,84.2917199252217,99.5477261676856,15.2560062424639,84.0882196155696,84.4956672886664,98.59140232708,100.512291873654,14.2728436677091,16.2391688172186,13.6741071363427,16.8379053485851
37,892411,0.0871109154462418,0.103928578773812,0.01681766332757,1.19306034429116,0.000108201256725913,0.000517358002118605,0.000529269841316321,0.00513881170655991,0.0868990782575405,0.0873232196529319,0.102918939825992,0.104946963609543,0.0157803135004868,0.0178550131546532,1.18110428775925,1.20513742932944,87.1109154462418,103.928578773812,16.81766332757,86.8990782575405,87.3232196529319,102.918939825992,104.946963609543,15.7803135004868,17.8550131546532,15.1485774547607,18.4867492003792
