age,target_n,risk0,risk1,rd,rr,se_risk0,se_risk1,se_rd,se_log_rr,risk0_lower,risk0_upper,risk1_lower,risk1_upper,rd_lower,rd_upper,rr_lower,rr_upper,risk0_per1000,risk1_per1000,rd_per1000,risk0_lower_per1000,risk0_upper_per1000,risk1_lower_per1000,risk1_upper_per1000,rd_lower_per1000,rd_upper_per1000,rd_bonferroni_lower_per1000,rd_bonferroni_upper_per1000,model_id
19,652839,0.0859558473320988,0.0757292558370216,-0.0102265914950772,0.881025063302956,0.00016068368304536,0.000540988510918928,0.000563725371717945,0.00737695801517634,0.0856414353441805,0.0862713046991372,0.0746757291277602,0.076796412167329,-0.0113314729208159,-0.00912171006933861,0.868378346021432,0.893855962351255,85.9558473320988,75.7292558370216,-10.2265914950772,85.6414353441805,86.2713046991372,74.6757291277602,76.796412167329,-11.3314729208159,-9.12171006933861,-12.004335059189,-8.44884793096545,supp_clean_prepregnancy
20,857364,0.0856489788693011,0.0759994222805835,-0.00964955658871762,0.887335999610192,0.000132315756783098,0.00041374115130168,0.000434188005261556,0.00565664748064139,0.0853900003383846,0.0859086690766784,0.0751924645331647,0.0768143209017049,-0.0105005494415496,-0.00879856373588568,0.877552594035787,0.897228475598476,85.6489788693011,75.9994222805835,-9.64955658871762,85.3900003383846,85.9086690766784,75.1924645331647,76.8143209017049,-10.5005494415496,-8.79856373588568,-11.0187958862429,-8.28031729119232,supp_clean_prepregnancy
21,999249,0.0843864593649946,0.075447360813777,-0.00893909855121756,0.894069515198481,0.000126392071714378,0.000387816898977725,0.000408299006107402,0.00535885539845348,0.0841390653250978,0.0846345135973911,0.0746907613765587,0.0762109931792398,-0.00973934989811157,-0.00813884720432356,0.884728099911293,0.903509561963041,84.3864593649946,75.447360813777,-8.93909855121756,84.1390653250978,84.6345135973911,74.6907613765587,76.2109931792398,-9.73934989811157,-8.13884720432356,-10.2266952547838,-7.65150184765133,supp_clean_prepregnancy
22,1151028,0.0833474381966953,0.0751393077055895,-0.00820813049110582,0.901519102821912,0.000121699474502437,0.000379984812800269,0.0003996398525763,0.00527142064323627,0.0831092216776379,0.0835862752712927,0.0743979338818558,0.0758874636011901,-0.00899141020894226,-0.00742485077326937,0.892252744102532,0.910881695937301,83.3474381966953,75.1393077055895,-8.20813049110582,83.1092216776379,83.5862752712927,74.3979338818558,75.8874636011901,-8.99141020894226,-7.42485077326937,-9.46842000710719,-6.94784097510445,supp_clean_prepregnancy
23,1273820,0.0825956860627882,0.0751719727655787,-0.00742371329720948,0.910119842196527,0.000110089163673371,0.000350658440191005,0.00036821129676382,0.004859704829275,0.0823801715705337,0.0828117134803645,0.0744875747606096,0.0758621436380201,-0.00814539417756735,-0.0067020324168516,0.901492243957488,0.91883000958896,82.5956860627882,75.1719727655787,-7.42371329720948,82.3801715705337,82.8117134803645,74.4875747606096,75.8621436380201,-8.14539417756735,-6.7020324168516,-8.58489087745622,-6.26253571696274,supp_clean_prepregnancy
24,1392762,0.0821310471689017,0.0755837089099406,-0.00654733825896109,0.920281811998616,9.52546592987562e-05,0.000310135809659954,0.000325165106890389,0.00427292695056517,0.0819445445688455,0.0823179361810599,0.0749780938212325,0.0761938127619587,-0.00718465015749537,-0.00591002636042681,0.912606834580362,0.92802133558959,82.1310471689017,75.5837089099406,-6.54733825896109,81.9445445688455,82.3179361810599,74.9780938212325,76.1938127619587,-7.18465015749537,-5.91002636042681,-7.57276696068243,-5.52190955723975,supp_clean_prepregnancy
25,1518073,0.0819356612585303,0.0764065766252679,-0.00552908463326239,0.932519191908191,8.48028472244746e-05,0.000285967407586153,0.000299031649851269,0.00389244289046701,0.0817696041953518,0.0821020253964572,0.0758479730846923,0.0769689515193201,-0.00611517589720847,-0.00494299336931631,0.925432026881489,0.939660632026586,81.9356612585303,76.4065766252679,-5.52908463326239,81.7696041953518,82.1020253964572,75.8479730846923,76.9689515193201,-6.11517589720847,-4.94299336931631,-6.47209982764468,-4.58606943888011,supp_clean_prepregnancy
26,1631824,0.0817387527621476,0.0774283866701478,-0.00431036609199979,0.9472665541577,8.37729358215704e-05,0.000295245991467331,0.000307654080690846,0.00395773229665506,0.0815747109832065,0.0819030950013434,0.0768516924530021,0.0780090427056364,-0.00491335700985063,-0.00370737517414895,0.939947020966454,0.954643085844546,81.7387527621476,77.4283866701478,-4.31036609199979,81.5747109832065,81.9030950013434,76.8516924530021,78.0090427056364,-4.91335700985063,-3.70737517414895,-5.28057266661984,-3.34015951737974,supp_clean_prepregnancy
27,1736656,0.0814689291472803,0.0786243550857782,-0.00284457406150214,0.965083939469,8.79338241913947e-05,0.000320998363846371,0.000333497145784563,0.00423122407992539,0.081296748065615,0.0816414424904017,0.0779975077664537,0.0792558071733531,-0.00349821645618679,-0.00219093166681749,0.957113548279739,0.973120704325027,81.4689291472803,78.6243550857782,-2.84457406150214,81.296748065615,81.6414424904017,77.9975077664537,79.2558071733531,-3.49821645618679,-2.19093166681749,-3.89627837412051,-1.79286974888377,supp_clean_prepregnancy
28,1831349,0.0809908570372226,0.0798845154331126,-0.00110634160410994,0.986339919781298,8.85180535702933e-05,0.000331917436489861,0.000344126242442791,0.00430382396128662,0.0808175341978452,0.0811645187656862,0.0792363833780231,0.0805374853158453,-0.00178081664543291,-0.000431866562786971,0.978054800268968,0.994695222687558,80.9908570372226,79.8845154331126,-1.10634160410994,80.8175341978452,81.1645187656862,79.2363833780231,80.5374853158453,-1.78081664543291,-0.431866562786971,-2.19156544436444,-0.0211177638554383,supp_clean_prepregnancy
29,1896400,0.0806298641356068,0.0814782325272776,0.000848368391670851,1.01052176387454,8.3975061511948e-05,0.000324050266971959,0.000335357696318665,0.0041187242856722,0.0804654292170283,0.0807946055595205,0.0808453573140356,0.0821156194196898,0.000191079384947947,0.00150565739839375,1.00239711258705,1.01871226726566,80.6298641356068,81.4782325272776,0.848368391670851,80.4654292170283,80.7946055595205,80.8453573140356,82.1156194196898,0.191079384947947,1.50565739839375,-0.209203284567551,1.90594006790925,supp_clean_prepregnancy
30,1917375,0.0803251873014332,0.0832819746043629,0.00295678730292966,1.03681021361125,7.71523793647791e-05,0.000309825974920753,0.000319903007939947,0.00384984108875065,0.0801741012615195,0.080476533148862,0.0826767361215002,0.0838912385658187,0.00232978892882133,0.00358378567703798,1.02901635189317,1.04466310673381,80.3251873014332,83.2819746043629,2.95678730292966,80.1741012615195,80.476533148862,82.6767361215002,83.8912385658187,2.32978892882133,3.58378567703798,1.94795296259808,3.96562164326123,supp_clean_prepregnancy
31,1910236,0.0798825888188577,0.0850204170441019,0.00513782822524417,1.06431724736531,7.24685548779314e-05,0.000307058819526112,0.000316118984071005,0.00373157323767836,0.0797406683228606,0.0800247399368349,0.0844205217242465,0.0856241765815141,0.00451824640163561,0.00575741004885273,1.05656149438816,1.07212993191206,79.8825888188577,85.0204170441019,5.13782822524417,79.7406683228606,80.0247399368349,84.4205217242465,85.6241765815141,4.51824640163561,5.75741004885273,4.14092704317893,6.13472940730941,supp_clean_prepregnancy
32,1819679,0.079663704620854,0.0869945582420994,0.00733085362124537,1.0920225045538,7.38959415817804e-05,0.000329556780652846,0.000338379552746415,0.00390815106055687,0.0795189914456567,0.0798086583193842,0.0863508045318843,0.0876426508270699,0.00666764188475763,0.00799406535773312,1.08368974651743,1.10041933522417,79.663704620854,86.9945582420994,7.33085362124537,79.5189914456567,79.8086583193842,86.3508045318843,87.6426508270699,6.66764188475763,7.99406535773312,6.26375232990426,8.39795491258648,supp_clean_prepregnancy
33,1684628,0.0798261458050399,0.0893102298887506,0.00948408408371069,1.11880924461609,8.1248565908958e-05,0.000373654789578815,0.000383039508151671,0.00431394822717146,0.0796670465302645,0.0799855351957483,0.0885805830846143,0.0900452930784873,0.00873334044307748,0.0102348277243439,1.10938938696546,1.12830908655285,79.8261458050399,89.3102298887506,9.48408408371069,79.6670465302645,79.9855351957482,88.5805830846144,90.0452930784873,8.73334044307748,10.2348277243439,8.27614480231556,10.6920233651058,supp_clean_prepregnancy
34,1524963,0.0804632408558765,0.092005453670249,0.0115422128143725,1.14344702862574,9.0822976941437e-05,0.000423511070424428,0.000433779079250951,0.00474736760336216,0.0802854106730243,0.0806414303915591,0.0911787453990189,0.0928388919133618,0.0106920214417937,0.0123924041869513,1.13285697677692,1.1541360772592,80.4632408558766,92.0054536702491,11.5422128143725,80.2854106730243,80.6414303915591,91.1787453990189,92.8388919133618,10.6920214417937,12.3924041869513,10.1742630908491,12.910162537896,supp_clean_prepregnancy
35,1335302,0.0820561868406224,0.095558503420486,0.0135023165798636,1.16454964701308,9.91288103443678e-05,0.000464884284237488,0.000475979719245521,0.00502045664860621,0.0818621072773811,0.0822506853097468,0.0946512238462553,0.0964735530059605,0.0125694134727709,0.0144352196869563,1.1531467720463,1.17606527914196,82.0561868406224,95.558503420486,13.5023165798636,81.8621072773811,82.2506853097468,94.6512238462553,96.4735530059605,12.5694134727709,14.4352196869563,12.0012844727619,15.0033486869653,supp_clean_prepregnancy
36,1115157,0.0842753818762349,0.0995394116165255,0.0152640297402906,1.18112086116331,0.000103972646114921,0.000490012876046664,0.000501615855702819,0.00508320532075716,0.0840718228117051,0.0844793883495571,0.0985831166112932,0.100503948778143,0.0142808807290388,0.0162471787515423,1.1694118973636,1.19294706323772,84.2753818762349,99.5394116165255,15.2640297402906,84.0718228117051,84.4793883495571,98.5831166112932,100.503948778143,14.2808807290388,16.2471787515423,13.6821524577149,16.8459070228662,supp_clean_prepregnancy
37,891794,0.087091696466616,0.103918766168444,0.0168270697018279,1.19321095333443,0.000108229860447988,0.000517337328219731,0.000529256076229405,0.00513922934148616,0.0868798033964589,0.087304056916742,0.102909167863229,0.104937110609286,0.0157897468538193,0.0178643925498365,1.18125242058507,1.20529054954409,87.091696466616,103.918766168444,16.8270697018279,86.879803396459,87.304056916742,102.909167863229,104.937110609286,15.7897468538193,17.8643925498365,15.1580272380896,18.4961121655661,supp_clean_prepregnancy
38,695074,0.0904858450050347,0.108696601581057,0.0182107565760222,1.20125530766728,0.000118316716818728,0.000583177852415813,0.000595698894268309,0.00552923744249644,0.0902542159343191,0.090718009252466,0.107558859677446,0.109844897057082,0.017043208197626,0.0193783049544184,1.1883074615766,1.21434423401186,90.4858450050347,108.696601581057,18.2107565760222,90.2542159343191,90.718009252466,107.558859677446,109.844897057082,17.043208197626,19.3783049544184,16.3321824891282,20.0893306629161,supp_clean_prepregnancy
39,531527,0.0940803145066527,0.113454860141414,0.0193745456347609,1.20593623369946,0.000141095145525058,0.000720841308646555,0.000734973988412645,0.00653293765068471,0.093804137092795,0.0943572203742356,0.112049689687587,0.114875372535648,0.0179340230878984,0.0208150681816235,1.19059347368284,1.22147671047678,94.0803145066527,113.454860141414,19.3745456347609,93.804137092795,94.3572203742356,112.049689687587,114.875372535648,17.9340230878984,20.8150681816235,17.0567587419902,21.6923325275316,supp_clean_prepregnancy
40,379301,0.0986438045449607,0.119092999951001,0.0204491954060406,1.20730339325791,0.00018161228625585,0.000948195538173372,0.000965719319663793,0.008174798177975,0.0982884225009541,0.0990003304685261,0.117247074663443,0.120964004902298,0.0185564203203251,0.0223419704917562,1.18811374577566,1.22680297955856,98.6438045449607,119.092999951001,20.4491954060406,98.2884225009541,99.0003304685261,117.247074663443,120.964004902298,18.5564203203251,22.3419704917562,17.403738537497,23.4946522745842,supp_clean_prepregnancy
41,257592,0.103177186054412,0.124468800989198,0.021291614934786,1.20635971719133,0.000238673950377168,0.00125456271150057,0.00127721227176138,0.0103428015720608,0.10271033127407,0.103645917740328,0.122030665833576,0.126948605727319,0.0187883248815211,0.0237949049880508,1.18215117473336,1.2310640114114,103.177186054413,124.468800989198,21.291614934786,102.71033127407,103.645917740328,122.030665833576,126.948605727319,18.7883248815211,23.7949049880508,17.2638453681814,25.3193845013905,supp_clean_prepregnancy
42,164591,0.108312318753643,0.130340245644873,0.0220279268912297,1.20337416043444,0.000311765590735794,0.00163545719348734,0.00166495022906535,0.0128739043193426,0.107702781973953,0.108924884061394,0.127168179016425,0.133579326710886,0.0187646844062099,0.0252911693762495,1.1733900321549,1.23412448573633,108.312318753643,130.340245644873,22.0279268912297,107.702781973953,108.924884061394,127.168179016425,133.579326710886,18.7646844062099,25.2911693762495,16.7774011870783,27.2784525953811,supp_clean_prepregnancy
43,97619,0.11300536711406,0.135528901407083,0.0225235342930225,1.1993138456007,0.000396799600969152,0.00206999266027397,0.00210761473143001,0.0156712858963936,0.112229986271449,0.113785418345822,0.131522752712133,0.139637456447865,0.0183926853261336,0.0266543832599114,1.16303671467409,1.23672252311708,113.00536711406,135.528901407083,22.5235342930225,112.229986271449,113.785418345822,131.522752712133,139.637456447865,18.3926853261336,26.6543832599114,15.8770381223631,29.1700304636819,supp_clean_prepregnancy
44,54150,0.118501794715085,0.141502789795506,0.0230009950804218,1.19409828463546,0.00049518604943174,0.00256408301056407,0.0026112734195348,0.018594380535609,0.117534682838195,0.119475786907052,0.136551417951204,0.1466032157214,0.0178829932243469,0.0281189969364968,1.15136363659722,1.23841909545053,118.501794715085,141.502789795506,23.0009950804218,117.534682838195,119.475786907052,136.551417951204,146.6032157214,17.8829932243469,28.1189969364968,14.7661794261837,31.23581073466,supp_clean_prepregnancy
45,28814,0.123785901620004,0.147164263178721,0.0233783615587174,1.18886126168458,0.000603068676398845,0.00309979972919705,0.00315760955146046,0.0216171341245582,0.122608746549081,0.12497274866113,0.141191940510281,0.153344103639078,0.0171895605606152,0.0295671625568196,1.13954279129552,1.24031419471963,123.785901620004,147.164263178721,23.3783615587174,122.608746549081,124.97274866113,141.191940510281,153.344103639078,17.1895605606152,29.5671625568196,13.4206404063415,33.3360827110933,supp_clean_prepregnancy
15,40557,0.0803447299266512,0.0690480980530328,-0.0112966318736184,0.859397973159766,0.000506245584951023,0.00303258816491671,0.0030742248961082,0.0443655153049225,0.0793580817299973,0.0813425611570878,0.063336021112052,0.0752339514859556,-0.0173220019503668,-0.00527126179686993,0.787826037387052,0.937472032176899,80.3447299266512,69.0480980530328,-11.2966318736184,79.3580817299973,81.3425611570878,63.336021112052,75.2339514859556,-17.3220019503668,-5.27126179686993,-20.9913942488394,-1.60186949839742,supp_pdose_1_5
16,99756,0.0796894515892356,0.0694154719099245,-0.0102739796793112,0.871074785000792,0.000394793738178089,0.00237802303247329,0.0024100659589024,0.0346078238000387,0.0789190934492261,0.0804666725431708,0.0648969723448134,0.074223603725141,-0.0149976221591259,-0.00555033719949648,0.813949028926385,0.932209824078309,79.6894515892356,69.4154719099245,-10.2739796793112,78.9190934492261,80.4666725431708,64.8969723448134,74.223603725141,-14.9976221591259,-5.55033719949648,-17.8742748983586,-2.67368446026371,supp_pdose_1_5
17,199402,0.0810646535898676,0.0715965158344743,-0.00946813775539328,0.883202637202453,0.000298732479217951,0.00180522814571444,0.00182942772450287,0.0254774435258109,0.0804810732880937,0.0816520897566172,0.0681380166808107,0.075216389688969,-0.013053750207738,-0.00588252530304859,0.840183054191601,0.928424936053852,81.0646535898676,71.5965158344743,-9.46813775539328,80.4810732880936,81.6520897566172,68.1380166808107,75.216389688969,-13.053750207738,-5.88252530304859,-15.237353629661,-3.69892188112554,supp_pdose_1_5
18,378795,0.0833890541056929,0.0746714438128731,-0.00871761029281973,0.895458578031471,0.000216429372342404,0.00130733328108736,0.00132511177670414,0.0176989540687701,0.0829658399175355,0.0838142298252265,0.0721491896880102,0.0772745295684493,-0.0113147816506497,-0.00612043893498973,0.864928333629551,0.927066479144357,83.3890541056929,74.6714438128731,-8.71761029281973,82.9658399175356,83.8142298252265,72.1491896880102,77.2745295684493,-11.3147816506497,-6.12043893498973,-12.896433973552,-4.53878661208749,supp_pdose_1_5
19,653855,0.0859489235991848,0.0780118785714185,-0.00793704502776624,0.90765393334325,0.00016067226972633,0.000936170294105983,0.000949427383516037,0.0121400643265802,0.0856345339535922,0.0862643585691586,0.0761966579413994,0.0798666043116584,-0.00979788850539377,-0.00607620155013871,0.886312047273139,0.9295097197969,85.9489235991848,78.0118785714186,-7.93704502776624,85.6345339535922,86.2643585691586,76.1966579413994,79.8666043116584,-9.79788850539377,-6.07620155013871,-10.9311242466835,-4.94296580884894,supp_pdose_1_5
20,858662,0.0856433834324599,0.0787418889650797,-0.00690149446738021,0.919415905925495,0.000132273709912611,0.000747941485762736,0.000759372680111564,0.00962134448958092,0.0853844871118332,0.0859029910290304,0.0772883736653917,0.0802203631083467,-0.00838983757124253,-0.00541315136351789,0.902240482530218,0.936918287791955,85.6433834324599,78.7418889650797,-6.90149446738021,85.3844871118332,85.9029910290304,77.2883736653917,80.2203631083467,-8.38983757124253,-5.41315136351789,-9.2962241754234,-4.50676475933702,supp_pdose_1_5
21,1000721,0.0843774833702243,0.0785541999167455,-0.00582328345347874,0.930985338494538,0.000126304217084555,0.000722920361021211,0.000734030285047058,0.00932565914827358,0.0841302611028662,0.0846253649905157,0.0771489399679178,0.0799828380854504,-0.00726195637573264,-0.00438461053122484,0.914123399709557,0.948158312944593,84.3774833702243,78.5541999167455,-5.82328345347874,84.1302611028662,84.6253649905157,77.1489399679178,79.9828380854504,-7.26195637573264,-4.38461053122484,-8.1380943180826,-3.50847258887488,supp_pdose_1_5
22,1152710,0.0833482893080623,0.0785540051554449,-0.00479428415261744,0.94247891357557,0.000121628139510858,0.000711357506148244,0.000721943657823605,0.00917563433293129,0.0831102122362472,0.0835869862011247,0.0771710394959574,0.0799596072217397,-0.00620926772081882,-0.00337930058441607,0.925680954202393,0.959581698750577,83.3482893080623,78.5540051554449,-4.79428415261744,83.1102122362472,83.5869862011247,77.1710394959574,79.9596072217397,-6.20926772081882,-3.37930058441607,-7.07097907489139,-2.5175892303435,supp_pdose_1_5
23,1275619,0.0826002526533785,0.0788122195683413,-0.00378803308503721,0.954140175564194,0.000110038441426062,0.000655607018198192,0.000665044630948118,0.00842783064967956,0.0823848373231814,0.0828161804049715,0.0775367945326654,0.0801068025463427,-0.00509149660980725,-0.00248456956026717,0.938508910762304,0.970031785725093,82.6002526533786,78.8122195683413,-3.78803308503721,82.3848373231814,82.8161804049716,77.5367945326654,80.1068025463427,-5.09149660980725,-2.48456956026717,-5.88529333236675,-1.69077283770767,supp_pdose_1_5
24,1394616,0.0821361400998931,0.0793612159795684,-0.00277492412032472,0.966215552411522,9.52151163477722e-05,0.000583259411486926,0.000591262433532692,0.00744372915733444,0.0819497148291144,0.0823229514355157,0.0782255460623428,0.0805119333330887,-0.0039337771954603,-0.00161607104518914,0.952221339653934,0.980415429527332,82.1361400998931,79.3612159795684,-2.77492412032472,81.9497148291144,82.3229514355157,78.2255460623428,80.5119333330887,-3.9337771954603,-1.61607104518914,-4.63950754808595,-0.910340692563492,supp_pdose_1_5
25,1520035,0.0819427024145579,0.0802220869003417,-0.00172061551421621,0.979002211746552,8.47637899873327e-05,0.000548333404004014,0.000555137891614132,0.00691658385017453,0.0817767217462931,0.0821089898456046,0.0791539229655229,0.0813033927641546,-0.0028086657882334,-0.000632565240199008,0.965820159388229,0.992364180109618,81.9427024145579,80.2220869003417,-1.72061551421621,81.7767217462931,82.1089898456046,79.1539229655228,81.3033927641546,-2.8086657882334,-0.632565240199008,-3.47127791744292,0.0300468890105097,supp_pdose_1_5
26,1633763,0.0817522940090936,0.0811607149388616,-0.00059157907023194,0.992763761831978,8.37356011438523e-05,0.00057685794344928,0.000583206446419,0.00718472682820968,0.081588325243521,0.0819165629121569,0.0800372497552667,0.0822985392084713,-0.00173464270076477,0.000551484560300889,0.978881826067681,1.00684256317844,81.7522940090936,81.1607149388616,-0.59157907023194,81.588325243521,81.9165629121569,80.0372497552667,82.2985392084713,-1.73464270076477,0.551484560300889,-2.43075743382107,1.24759929335719,supp_pdose_1_5
27,1738576,0.0814795778460733,0.0821166181236664,0.000637040277593162,1.00781840424844,8.78930865866699e-05,0.000629183261542362,0.000635567776851729,0.00774100708156557,0.0813074764309075,0.0816520111669286,0.0808918426287268,0.0833582559632759,-0.000608649674770415,0.00188273022995674,0.992643099279098,1.02322570587508,81.4795778460733,82.1166181236664,0.637040277593162,81.3074764309075,81.6520111669285,80.8918426287268,83.3582559632759,-0.608649674770415,1.88273022995674,-1.36726284861121,2.64134340379753,supp_pdose_1_5
28,1833198,0.0810015031645871,0.0829785297322249,0.00197702656763776,1.02440728246266,8.84806590630052e-05,0.000646875834487961,0.000653148515476482,0.00787493654343024,0.0808282534495113,0.0811750914332986,0.081719454031399,0.0842552244665384,0.000696879000748057,0.00325717413452747,1.00871736919353,1.04034124167161,81.0015031645871,82.9785297322249,1.97702656763776,80.8282534495113,81.1750914332986,81.719454031399,84.2552244665384,0.696879000748057,3.25717413452747,-0.0827185282037753,4.0367716634793,supp_pdose_1_5
29,1898168,0.0806393818022359,0.0840579366955653,0.00341855489332937,1.0423931188078,8.39407916919142e-05,0.000626937933450833,0.000632780591688548,0.00753376779224244,0.0804750139063641,0.0808040559134012,0.0828372898896416,0.0852948975627044,0.00217832772350387,0.00465878206315487,1.02711431251144,1.05789920450139,80.6393818022359,84.0579366955653,3.41855489332937,80.4750139063641,80.8040559134012,82.8372898896416,85.2948975627044,2.17832772350387,4.65878206315487,1.42304133157326,5.41406845508549,supp_pdose_1_5
30,1919128,0.080333772887227,0.0852774885463742,0.00494371565914716,1.06153969222991,7.71229138262819e-05,0.000596440301576344,0.000601665250280234,0.00706291856034734,0.0801827444842695,0.0804850608686568,0.0841157292425976,0.0864537788166121,0.00376447343784862,0.00612295788044569,1.04694597216889,1.07633683889639,80.333772887227,85.2774885463742,4.94371565914716,80.1827444842695,80.4850608686568,84.1157292425976,86.4537788166121,3.76447343784862,6.12295788044569,3.04632629173979,6.84110502655452,supp_pdose_1_5
31,1911762,0.0798936762923639,0.08641266474547,0.00651898845310607,1.08159580026397,7.24444971959053e-05,0.0005909077341774,0.000595598937566258,0.00690140209242486,0.0797518028544315,0.0800357801638919,0.0852615120964552,0.08757787158057,0.00535163598624588,0.00768634091996626,1.06706409826202,1.09632540074589,79.8936762923639,86.41266474547,6.51898845310607,79.7518028544315,80.0357801638919,85.2615120964552,87.57787158057,5.35163598624588,7.68634091996626,4.64072958598521,8.39724732022693,supp_pdose_1_5
32,1821134,0.0796787736455699,0.0878253545375196,0.00814658089194968,1.10224279967194,7.38759812812142e-05,0.000635438858599883,0.000639994930630579,0.00729788024953045,0.0795340995018786,0.0798236881325294,0.0865878716583253,0.0890787983182881,0.00689221387762554,0.00940094790627383,1.08658899850848,1.11812211525824,79.6787736455699,87.8253545375196,8.14658089194968,79.5340995018786,79.8236881325294,86.5878716583253,89.0787983182881,6.89221387762554,9.40094790627383,6.12831645668856,10.1648453272108,supp_pdose_1_5
33,1685860,0.0798459978053342,0.0896791203405829,0.00983312253524873,1.12315110093836,8.12308954507226e-05,0.000720842973591235,0.000725692003967383,0.00810573268246731,0.0796869330612492,0.0800053524596303,0.0882762907407145,0.091102015233676,0.00841079234360397,0.0112554527268935,1.10544865338289,1.14113703217124,79.8459978053342,89.6791203405829,9.83312253524873,79.6869330612492,80.0053524596303,88.2762907407145,91.102015233676,8.41079234360397,11.2554527268935,7.54460696666814,12.1216381038293,supp_pdose_1_5
34,1526013,0.0804852409677308,0.0920705161817075,0.0115852752139767,1.14394285305826,9.08043096857128e-05,0.000816708120745766,0.00082202115020004,0.0089454017567745,0.080307447244088,0.080663393788074,0.0904822527284908,0.0936837872503633,0.00997414336505445,0.013196407062899,1.12406128366517,1.16417607303062,80.4852409677308,92.0705161817075,11.5852752139767,80.307447244088,80.663393788074,90.4822527284908,93.6837872503633,9.97414336505445,13.196407062899,8.99297959868719,14.1775708292663,supp_pdose_1_5
35,1336272,0.0820827514309885,0.0955544506009951,0.0134716991700066,1.16412338688882,9.91113010847377e-05,0.00089769360440628,0.00090343388028989,0.00947532567343868,0.0818887060364322,0.0822772154334399,0.0938094319585457,0.0973284432529412,0.0117010013022252,0.0152423970377881,1.14270361772642,1.1859446656849,82.0827514309885,95.5544506009951,13.4716991700066,81.8887060364322,82.2772154334399,93.8094319585458,97.3284432529412,11.7010013022252,15.2423970377881,10.6226633684222,16.320734971591,supp_pdose_1_5
36,1115942,0.08430853636371,0.0997699876759362,0.0154614513122262,1.1833912908359,0.000103957171648571,0.000950704744084298,0.000956680915427118,0.00961207361072777,0.0841050074644987,0.084512512343184,0.0979220508457946,0.10164886822688,0.0135863911732922,0.0173365114511602,1.16130569784842,1.20589690537198,84.30853636371,99.7699876759362,15.4614513122262,84.1050074644987,84.512512343184,97.9220508457946,101.64886822688,13.5863911732922,17.3365114511602,12.4444976223006,18.4784050021518,supp_pdose_1_5
37,892411,0.0871317562215544,0.1047042370976,0.0175724808760458,1.20167711105654,0.000108219313027738,0.00101095014445731,0.0010170455620481,0.00973850911361158,0.0869198836587826,0.0873440958335425,0.102739302272044,0.106702283129864,0.0155791082037953,0.0195658535482964,1.17895805774629,1.22483397076705,87.1317562215544,104.7042370976,17.5724808760458,86.9198836587826,87.3440958335425,102.739302272044,106.702283129864,15.5791082037953,19.5658535482964,14.3651634604229,20.7797982916688,supp_pdose_1_5
38,695545,0.0905312311652241,0.110360394038489,0.019829162873265,1.21903118534946,0.000118311718400004,0.00114708002455611,0.00115345028855602,0.0104789216441385,0.0902996117184147,0.0907633854426637,0.108132137079871,0.112628769616011,0.0175684418497379,0.0220898838967921,1.19424970214924,1.24432690096564,90.5312311652241,110.360394038489,19.829162873265,90.2996117184147,90.7633854426638,108.132137079871,112.628769616011,17.5684418497379,22.0898838967921,16.1916845373967,23.4666412091333,supp_pdose_1_5
39,531877,0.0941263243638741,0.116315461404739,0.0221891370408652,1.23573784688634,0.000141094075890773,0.00142411922413718,0.00143130108745675,0.012337232941261,0.09385014884045,0.0944032279283578,0.113553189403555,0.119135897134521,0.019383838458417,0.0249944356233135,1.20621542050029,1.26598284209792,94.1263243638741,116.315461404739,22.1891370408652,93.85014884045,94.4032279283578,113.553189403555,119.135897134522,19.383838458417,24.9944356233135,17.675438661851,26.7028354198794,supp_pdose_1_5
40,379580,0.0986818447201619,0.12348235997532,0.0248005152551578,1.25131791288951,0.000181600748811633,0.00188163693509896,0.00189051792583462,0.0153502172814027,0.0983264849665261,0.0990383477070219,0.119841481599178,0.127217863162354,0.0210951682083946,0.028505862301921,1.21423160539304,1.28953694844018,98.6818447201619,123.48235997532,24.8005152551578,98.3264849665262,99.0383477070219,119.841481599178,127.217863162354,21.0951682083946,28.505862301921,18.838647572587,30.7623829377287,supp_pdose_1_5
41,257793,0.103212474939514,0.130706494897961,0.0274940199584471,1.26638272141579,0.000238652568653208,0.00250542775980434,0.00251684204608068,0.0193080181753412,0.102745661532243,0.103681164181465,0.125873829168612,0.135695898316157,0.0225611001933529,0.0324269397235413,1.21935443297522,1.31522480562718,103.212474939514,130.706494897961,27.4940199584471,102.745661532243,103.681164181465,125.873829168612,135.695898316157,22.5611001933529,32.4269397235413,19.5569996045991,35.4310403122951,supp_pdose_1_5
42,164709,0.108340639839283,0.138748147238652,0.0304075073993695,1.28066575427723,0.000311709226307041,0.0032921647599828,0.00330691205041037,0.023901645226562,0.107731212529564,0.108953093667988,0.132420589609524,0.145327412402713,0.0239260788805236,0.0368889359182153,1.22205479409551,1.3420877542503,108.340639839283,138.748147238652,30.4075073993695,107.731212529564,108.953093667988,132.420589609524,145.327412402713,23.9260788805236,36.8889359182153,19.9789513867404,40.8360634119986,supp_pdose_1_5
