age,target_n,risk0,risk1,rd,rr,se_risk0,se_risk1,se_rd,se_log_rr,risk0_lower,risk0_upper,risk1_lower,risk1_upper,rd_lower,rd_upper,rr_lower,rr_upper,risk0_per1000,risk1_per1000,rd_per1000,risk0_lower_per1000,risk0_upper_per1000,risk1_lower_per1000,risk1_upper_per1000,rd_lower_per1000,rd_upper_per1000,rd_bonferroni_lower_per1000,rd_bonferroni_upper_per1000,contrast,covariance,model_id,fit_n
29,120282,0.0870768071107557,0.0822375999600518,-0.00483920715070389,0.944425992278877,0.000647005401562813,0.000382668633246317,0.000759370741478503,0.00885891208345609,0.085817024743784,0.0883532955730396,0.0814906901248086,0.0829907371113262,-0.00632754645491523,-0.00335086784649255,0.928169325289598,0.960967390959238,87.0768071107557,82.2375999600518,-4.83920715070389,85.817024743784,88.3532955730396,81.4906901248086,82.9907371113262,-6.32754645491523,-3.35086784649255,-7.23393074514528,-2.4444835562625,primary,model,primary_main,1980559
30,111577,0.089423393813269,0.086187939455918,-0.003235454357351,0.963818703144871,0.000626187825640356,0.000371985413710741,0.000737425493421541,0.0083300650026574,0.0882036595381539,0.0906583182421105,0.0854616488022672,0.0869198158137242,-0.00468078176573889,-0.0017901269489631,0.948210555216782,0.979683771100273,89.423393813269,86.187939455918,-3.235454357351,88.2036595381539,90.6583182421105,85.4616488022672,86.9198158137242,-4.68078176573889,-1.7901269489631,-5.56097222600217,-0.909936488699822,primary,model,primary_main,1980559
31,102027,0.0919984478439311,0.090485260088694,-0.00151318775523708,0.983552029510279,0.000635721543593382,0.000374019988576127,0.000747899362686892,0.00816554432132676,0.0907600161847365,0.0932520449335448,0.0897548635137719,0.0912210047423956,-0.00297904357016385,-4.7331940310313e-05,0.967936383939038,0.999419601128163,91.9984478439311,90.485260088694,-1.51318775523708,90.7600161847365,93.2520449335448,89.7548635137719,91.2210047423956,-2.97904357016385,-0.047331940310313,-3.87173563213692,0.845360121662758,primary,model,primary_main,1980559
32,91764,0.0952000999554994,0.0954817221378793,0.000281622182379884,1.00295821309549,0.00069997899654197,0.000408499208834833,0.000821441416907227,0.00862195214764945,0.0938369836827732,0.0965809069818684,0.0946840753481367,0.0962853738730233,-0.00132837341016783,0.0018916177749276,0.986151909819348,1.02005093454614,95.2000999554995,95.4817221378793,0.281622182379884,93.8369836827732,96.5809069818684,94.6840753481367,96.2853738730233,-1.32837341016783,1.8916177749276,-2.30884520735532,2.87208957211509,primary,model,primary_main,1980559
33,81398,0.0982475346791754,0.10034034636701,0.00209281168783416,1.02130141682097,0.00080442098417217,0.000471809665825619,0.000943590923332429,0.00955219431299087,0.0966821318207919,0.0998354820987574,0.0994193948740563,0.101268869605263,0.000243407461963709,0.00394221591370462,1.00235853301971,1.0406022891412,98.2475346791754,100.34034636701,2.09281168783416,96.6821318207919,99.8354820987574,99.4193948740563,101.268869605263,0.243407461963709,3.94221591370462,-0.882861885268432,5.06848526093676,primary,model,primary_main,1980559
34,70747,0.101723499697904,0.105569176497761,0.0038456767998571,1.03780519556718,0.000916902737822037,0.000544892079999047,0.00107752094374011,0.0104913890036538,0.0999404275221067,0.103534724876026,0.104505962124403,0.10664191956791,0.00173377455753889,0.00595757904217532,1.01668298198037,1.05936623611845,101.723499697904,105.569176497761,3.8456767998571,99.9404275221067,103.534724876026,104.505962124403,106.64191956791,1.73377455753889,5.95757904217532,0.447646448496464,7.24370715121774,primary,model,primary_main,1980559
35,59784,0.105372900232781,0.110829403394104,0.0054565031613234,1.05178279376642,0.00100460201072671,0.00060514109886771,0.00118417102303113,0.0110907192586829,0.103420083524982,0.107358175415782,0.109648892243554,0.11202102516868,0.00313557060464644,0.00777743571800036,1.0291664604199,1.07489612983671,105.372900232781,110.829403394104,5.4565031613234,103.420083524982,107.358175415782,109.648892243554,112.02102516868,3.13557060464644,7.77743571800036,1.7221450489932,9.1908612736536,primary,model,primary_main,1980559
36,50300,0.109934097902184,0.116806856180599,0.00687275827841566,1.06251707531662,0.00106365297776001,0.000643606747450564,0.00125516291563583,0.0112382059528129,0.107866636388883,0.112036209687102,0.115551308733951,0.118074224778463,0.00441268416903914,0.00933283238779218,1.03936943176096,1.08618023663316,109.934097902184,116.806856180599,6.87275827841566,107.866636388883,112.036209687102,115.551308733951,118.074224778463,4.41268416903914,9.33283238779218,2.91452274897095,10.8309938078604,primary,model,primary_main,1980559
37,39582,0.114727825517672,0.122786785160423,0.00805895964275044,1.07024415922107,0.00113410909229851,0.000679097814021238,0.00133377294586758,0.011425736605223,0.112523685587188,0.116969450154865,0.121461970171006,0.124124008651144,0.0054448127052961,0.0106731065802048,1.04654344476301,1.09448161572136,114.727825517672,122.786785160423,8.05895964275044,112.523685587189,116.969450154865,121.461970171006,124.124008651144,5.4448127052961,10.6731065802048,3.85282241802948,12.2650968674714,primary,model,primary_main,1980559
38,30385,0.119871294335853,0.128882283063629,0.00901098872777577,1.07517219846254,0.00129316209431725,0.000758535212167505,0.00150995022757462,0.0123737347433944,0.117359799201571,0.122429080392958,0.12740287331151,0.130376305065502,0.00605154066328146,0.0119704367922701,1.04941068992073,1.10156611462961,119.871294335853,128.882283063629,9.01098872777577,117.359799201571,122.429080392958,127.40287331151,130.376305065502,6.05154066328146,11.9704367922701,4.24926531798932,13.7727121375622,primary,model,primary_main,1980559
39,22837,0.124838839868553,0.134554208271814,0.00971536840326133,1.07782328331063,0.00160637899640218,0.000929044849191735,0.00186500525671987,0.0146735538534049,0.121724282709051,0.128021472862394,0.132743696703742,0.136385530307083,0.0060600252691125,0.0133707115374102,1.0472669770941,1.10927113663981,124.838839868553,134.554208271814,9.71536840326133,121.724282709051,128.021472862394,132.743696703742,136.385530307083,6.0600252691125,13.3707115374102,3.83395653410158,15.5967802724211,primary,model,primary_main,1980559
40,15853,0.13090024983884,0.141162639678694,0.0102623898398535,1.07839855044194,0.00211296069042862,0.00121693137856566,0.00244568854371027,0.0183525290189449,0.126814273753998,0.135097507981254,0.138794294006699,0.143564661229606,0.00546892837677916,0.0150558513029279,1.04029759483249,1.11789495560888,130.90024983884,141.162639678694,10.2623898398535,126.814273753998,135.097507981254,138.794294006699,143.564661229606,5.46892837677916,15.0558513029279,2.54975654972326,17.9750231299838,primary,model,primary_main,1980559
41,10370,0.136894144511179,0.147467318695936,0.0105731741847568,1.07723613177548,0.00278413606723386,0.00160646896155674,0.00321986890067823,0.0231096527757169,0.131528275328396,0.142443017088507,0.144346415066346,0.150643819391439,0.00426234710448688,0.0168840012650267,1.02953221261247,1.12715043724367,136.894144511179,147.467318695936,10.5731741847568,131.528275328396,142.443017088507,144.346415066346,150.643819391439,4.26234710448688,16.8840012650267,0.419114242376841,20.7272341271367,primary,model,primary_main,1980559
42,6233,0.142685409734275,0.153382320308886,0.0106969105746115,1.07496849603987,0.00360085495125515,0.00208434277589185,0.00416493418404288,0.0286911975801628,0.135772295512272,0.149889469705436,0.149341480100163,0.157512251251475,0.00253378957590777,0.0188600315733153,1.01618725798146,1.13714992822643,142.685409734275,153.382320308886,10.6969105746115,135.772295512272,149.889469705436,149.341480100163,157.512251251475,2.53378957590777,18.8600315733153,-2.4374724283519,23.831293577575,primary,model,primary_main,1980559
43,3273,0.148485067019355,0.159173638092044,0.0106885710726883,1.0719841482194,0.00455163242934054,0.00264174307843083,0.00526650775849253,0.0348825630120735,0.139783457008745,0.15762909835053,0.154063927817386,0.164419879036522,0.000366405541742155,0.0210107366036344,1.00114336137821,1.14783762082955,148.485067019355,159.173638092044,10.6885710726883,139.783457008745,157.62909835053,154.063927817386,164.419879036522,0.366405541742155,21.0107366036344,-5.91969377172136,27.2968359170979,primary,model,primary_main,1980559
44,1704,0.155323414445954,0.165881678167569,0.0105582637216149,1.06797599550124,0.00561220286427161,0.00326127434051366,0.00649404428746081,0.0411536278612861,0.14463872186285,0.166643629795596,0.159587961361998,0.172372693591694,-0.00216982919581634,0.0232863566390462,0.985216008110326,1.15768797662404,155.323414445954,165.881678167569,10.5582637216149,144.63872186285,166.643629795596,159.587961361998,172.372693591694,-2.16982919581634,23.2863566390462,-9.92111509702497,31.0376425402548,primary,model,primary_main,1980559
45,701,0.153987749292273,0.163987799942804,0.01000005065053,1.06494055985941,0.00653164007774453,0.00380016021137789,0.00755871809188616,0.0483465891187026,0.141616563232363,0.167229101800687,0.15667491777815,0.171572571307357,-0.00481476457885815,0.0248148658799182,0.968662923103908,1.1707874524604,153.987749292274,163.987799942804,10.00005065053,141.616563232363,167.229101800687,156.67491777815,171.572571307357,-4.81476457885815,24.8148658799182,-13.8368442542274,33.8369455552875,primary,model,primary_main,1980559
15,40161,0.0803944498312647,0.0664990900239562,-0.0138953598073085,0.827160210232514,0.000506540006868039,0.00211981614309132,0.00217913070446615,0.0324894979344273,0.0794072272587009,0.0813928608039835,0.0624629377358115,0.0707763568805603,-0.0181663775056675,-0.00962434210894943,0.776130095537395,0.88154552609915,80.3944498312647,66.4990900239562,-13.8953598073085,79.4072272587009,81.3928608039835,62.4629377358115,70.7763568805603,-18.1663775056675,-9.62434210894943,-20.7673861158234,-7.02333349879354,broad,HC0,broad_main,29576508
16,98382,0.079727768295267,0.06604153766811,-0.013686230627157,0.828337969069059,0.00039487189195268,0.00165100333563728,0.0016970299216538,0.0254785501945334,0.078957256520711,0.080505141961705,0.0628783708363137,0.0693520549180428,-0.0170123481542853,-0.0103601131000287,0.78798905924057,0.870752941243535,79.727768295267,66.04153766811,-13.686230627157,78.957256520711,80.505141961705,62.8783708363137,69.3520549180428,-17.0123481542853,-10.3601131000287,-19.0379216680113,-8.33453958630273,broad,HC0,broad_main,29576508
17,195994,0.0810938166402094,0.0673348148908354,-0.013759001749374,0.830332295119135,0.000298719097358716,0.00124675715737729,0.00128175758995755,0.0188750912198828,0.0805102616309332,0.0816812256364988,0.0649319711058756,0.0698199378509251,-0.0162712004626016,-0.0112468030361463,0.800175818974289,0.86162528780436,81.0938166402094,67.3348148908355,-13.759001749374,80.5102616309332,81.6812256364988,64.9319711058756,69.8199378509251,-16.2712004626016,-11.2468030361463,-17.8011052639885,-9.71689823475949,broad,HC0,broad_main,29576508
18,369890,0.0833486618636527,0.0694428014684171,-0.0139058603952356,0.833160364134174,0.000216378522362261,0.000896874231304788,0.000922518605385838,0.0131725590859714,0.082925547405114,0.08377373798584,0.0677054160955201,0.071221363948375,-0.01571396363686,-0.0120977571536113,0.811925344945176,0.854950762019951,83.3486618636527,69.4428014684171,-13.9058603952356,82.925547405114,83.77373798584,67.7054160955201,71.221363948375,-15.71396363686,-12.0977571536113,-16.8150810827846,-10.9966397076867,broad,HC0,broad_main,29576508
19,635199,0.0858802242231015,0.0718802240266384,-0.0140000001964631,0.836982258452265,0.000160525519048018,0.000629942337446058,0.000649316968512941,0.00895200288149052,0.0855661217142487,0.0861953710771501,0.0706553000153152,0.0731247131385864,-0.0152726380692992,-0.012727362323627,0.822424981383405,0.851797205607098,85.8802242231015,71.8802240266384,-14.0000001964631,85.5661217142487,86.1953710771501,70.6553000153152,73.1247131385864,-15.2726380692992,-12.727362323627,-16.047662266958,-11.9523381259682,broad,HC0,broad_main,29576508
20,834055,0.0855723969876636,0.072010469967954,-0.0135619270197096,0.841515167307225,0.000132155206327848,0.00047997108264852,0.000497445219942445,0.00683730061897586,0.0853137326207542,0.0858317720121739,0.0710753932190574,0.0729568825166486,-0.0145369017350784,-0.0125869523043408,0.830313362430933,0.85286809637128,85.5723969876636,72.010469967954,-13.5619270197096,85.3137326207542,85.8317720121739,71.0753932190574,72.9568825166486,-14.5369017350784,-12.5869523043408,-15.1306519390011,-11.993202100418,broad,HC0,broad_main,29576508
21,972880,0.0842876985969558,0.0714299923557796,-0.0128577062411762,0.847454534229737,0.000126188166219584,0.000448429064655162,0.000466073307361103,0.00645665561725843,0.0840407035689519,0.0845353525455746,0.0705560633298507,0.0723139039318493,-0.0137711931377594,-0.0119442193445929,0.8367977281814,0.858247057084331,84.2876985969558,71.4299923557796,-12.8577062411762,84.040703568952,84.5353525455746,70.5560633298507,72.3139039318493,-13.7711931377594,-11.9442193445929,-14.32749785272,-11.3879146296323,broad,HC0,broad_main,29576508
22,1121260,0.0832404053184715,0.0711948621173258,-0.0120455432011457,0.855292112585704,0.000121487462014598,0.000439666732996778,0.00045665086913178,0.00635182346415238,0.0830026036974787,0.0834788262166531,0.0703379318313211,0.0720614231814502,-0.0129405624581529,-0.0111505239441385,0.844710290852417,0.866006494502534,83.2404053184715,71.1948621173258,-12.0455432011457,83.0026036974787,83.4788262166531,70.3379318313211,72.0614231814502,-12.9405624581529,-11.1505239441385,-13.4856205586205,-10.6054658436709,broad,HC0,broad_main,29576508
23,1242664,0.0825029741050041,0.0713964540576249,-0.0111065200473791,0.865380367582343,0.000109912926122899,0.000406674620567695,0.000421836894192508,0.00585670747861571,0.082287804530094,0.0827186556008143,0.0706034820313655,0.0721976403764401,-0.0119333051673467,-0.0102797349274116,0.855503518275919,0.875371245820429,82.5029741050041,71.3964540576249,-11.1065200473791,82.2878045300941,82.7186556008143,70.6034820313655,72.1976403764401,-11.9333051673467,-10.2797349274116,-12.4368093360629,-9.77623075869541,broad,HC0,broad_main,29576508
24,1360984,0.0820374256188207,0.0720232677394919,-0.0100141578793287,0.877931836551544,9.50998372420316e-05,0.000359682139818703,0.000372669749640815,0.00513445991870988,0.0818512260803784,0.082224010800876,0.0713214781981531,0.0727314219373492,-0.0107445771667523,-0.00928373859190516,0.86914120131399,0.886811381701277,82.0374256188207,72.023267739492,-10.0141578793287,81.8512260803784,82.224010800876,71.3214781981531,72.7314219373492,-10.7445771667523,-9.28373859190516,-11.189395472315,-8.83892028634241,broad,HC0,broad_main,29576508
25,1485728,0.0818296866344996,0.0731006589141961,-0.00872902772030354,0.893326883197139,8.46470471841674e-05,0.000329813565106076,0.000341136325230601,0.00463662999320553,0.0816639345895655,0.0819957450654106,0.0724568631102426,0.0737497201675166,-0.00939764263157386,-0.00806041280903322,0.885245437185992,0.901482105097872,81.8296866344996,73.1006589141961,-8.72902772030354,81.6639345895655,81.9957450654106,72.4568631102426,73.7497201675166,-9.39764263157386,-8.06041280903322,-9.80482266778886,-7.65323277281822,broad,HC0,broad_main,29576508
26,1599762,0.0816207055770641,0.074422286046179,-0.00719841953088506,0.911806453031841,8.36076007458956e-05,0.00033848814018099,0.000349278398662444,0.00466973577595841,0.0814569874961158,0.0817847234123466,0.0737615746993734,0.0750884358619565,-0.00788299261284127,-0.00651384644892884,0.903499205849737,0.920190081416383,81.6207055770641,74.422286046179,-7.19841953088506,81.4569874961158,81.7847234123467,73.7615746993734,75.0884358619565,-7.88299261284127,-6.51384644892884,-8.29989102118389,-6.09694804058622,broad,HC0,broad_main,29576508
27,1705131,0.0813343104235999,0.0759487841098114,-0.00538552631378853,0.933785307999293,8.77491048116981e-05,0.000368209623113304,0.000379050006643141,0.0049732477010232,0.0811624909910258,0.0815064613288027,0.0752302460869508,0.0766736160132077,-0.00612845067514875,-0.0046426019524283,0.924727558215292,0.942931778867057,81.3343104235999,75.9487841098114,-5.38552631378853,81.1624909910258,81.5064613288027,75.2302460869508,76.6736160132077,-6.12845067514875,-4.6426019524283,-6.5808844502031,-4.19016817737395,broad,HC0,broad_main,29576508
28,1801255,0.0808513280894208,0.0775763513513914,-0.00327497673802941,0.959493841159822,8.83334909181904e-05,0.000382466232750035,0.000392999563722196,0.00505556079525818,0.0806783666023176,0.0810246276975353,0.0768300406839672,0.0783292964146591,-0.00404524172886487,-0.00250471174719396,0.950033435791418,0.969048452970192,80.8513280894208,77.5763513513914,-3.27497673802941,80.6783666023176,81.0246276975353,76.8300406839672,78.3292964146591,-4.04524172886487,-2.50471174719396,-4.51432568373456,-2.03562779232427,broad,HC0,broad_main,29576508
29,1867931,0.0804573025446827,0.0795219047557203,-0.000935397788962372,0.988373985214793,8.37704212902129e-05,0.000374973599539718,0.000384671069233373,0.00483457828520087,0.0802932683289747,0.080621642496261,0.0787900657904136,0.0802599491405715,-0.0016893392305543,-0.000181456347370448,0.979052781094318,0.997783933116945,80.4573025446827,79.5219047557203,-0.935397788962372,80.2932683289747,80.621642496261,78.7900657904136,80.2599491405715,-1.6893392305543,-0.181456347370448,-2.14848230127662,0.277686723351872,broad,HC0,broad_main,29576508
30,1891101,0.0801518852861456,0.0817181506859189,0.00156626539977335,1.01954121720508,7.69625600252897e-05,0.000359209466760084,0.00036782142150411,0.00450509473925954,0.0800011709555604,0.080302858764544,0.0810168702985934,0.0824249568906704,0.000845348660882969,0.00228718213866373,1.01057847621396,1.02858344804085,80.1518852861456,81.7181506859189,1.56626539977335,80.0011709555604,80.302858764544,81.0168702985934,82.4249568906704,0.845348660882969,2.28718213866373,0.406317315782285,2.72621348376442,broad,HC0,broad_main,29576508
31,1886171,0.07969871495027,0.0838441672800052,0.00414545232973523,1.05201404228816,7.22814005452482e-05,0.000355354076521779,0.000363102496451928,0.00434012341377354,0.0795571609672961,0.0798404989495805,0.0831503089884341,0.0845432816615826,0.00343378451399287,0.0048571201454776,1.04310305433672,1.06100115474709,79.69871495027,83.8441672800052,4.14545232973523,79.5571609672961,79.8404989495805,83.1503089884342,84.5432816615826,3.43378451399287,4.8571201454776,3.00038567393939,5.29051898553108,broad,HC0,broad_main,29576508
32,1798093,0.0794705241824549,0.0861981896199456,0.0067276654374907,1.08465611000683,7.37012657875513e-05,0.000380508587454516,0.000388092264071121,0.00451713071034576,0.0793261922528154,0.0796150960112687,0.0854553225308088,0.0869469005382009,0.0059670185772327,0.00748831229774871,1.07509558504226,1.09430165405146,79.4705241824549,86.1981896199456,6.7276654374907,79.3261922528154,79.6150960112687,85.4553225308088,86.9469005382009,5.9670185772327,7.48831229774871,5.50379197117596,7.95153890380545,broad,HC0,broad_main,29576508
33,1665495,0.0796329133154901,0.0888852754408768,0.00925236212538669,1.11618766336892,8.10380127274949e-05,0.000431775282291473,0.000439864158322228,0.00496999500485154,0.0794742263529356,0.079791889664889,0.0880426390861287,0.0897351829269161,0.0083902442169851,0.0101144800337883,1.10536765131046,1.12711358829791,79.6329133154901,88.8852754408768,9.25236212538669,79.4742263529356,79.791889664889,88.0426390861287,89.7351829269161,8.3902442169851,10.1144800337883,7.86522272068372,10.6395015300897,broad,HC0,broad_main,29576508
34,1508275,0.0802593790476681,0.0919127633164956,0.0116533842688276,1.14519654160178,9.0584592060934e-05,0.000490852863274692,0.000499694944488032,0.00546524470682691,0.0800820156500951,0.0804371009168003,0.0909552240593665,0.0928793531959946,0.0106740001743743,0.0126327683632808,1.13299502556499,1.15752945891592,80.2593790476681,91.9127633164957,11.6533842688276,80.0820156500951,80.4371009168003,90.9552240593665,92.8793531959946,10.6740001743743,12.6327683632808,10.0775647010908,13.2292038365643,broad,HC0,broad_main,29576508
35,1321363,0.0818580494581832,0.0957794753043291,0.0139214258461459,1.17006789116393,9.88811045235228e-05,0.000540520256924776,0.000550062270963865,0.00577816105825804,0.0816644549025016,0.0820520619455875,0.0947253006899026,0.0968441265452543,0.0128433236058024,0.0149995280864894,1.15689163811697,1.18339421327409,81.8580494581832,95.7794753043291,13.9214258461459,81.6644549025016,82.0520619455875,94.7253006899026,96.8441265452543,12.8433236058024,14.9995280864894,12.1867697332115,15.6560819590802,broad,HC0,broad_main,29576508
36,1103345,0.0840701924448141,0.100012737952497,0.015942545507683,1.18963374585051,0.000103712252785166,0.000570368664686647,0.000580351167143985,0.00584230604855493,0.0838671432262594,0.0842736880407125,0.0989003761265711,0.10113620664431,0.014805078121695,0.0170800128936709,1.17608929029117,1.20333418640002,84.0701924448141,100.012737952497,15.942545507683,83.8671432262594,84.2736880407125,98.9003761265712,101.13620664431,14.805078121695,17.0800128936709,14.1123714476245,17.7727195677414,broad,HC0,broad_main,29576508
37,882785,0.0868803060611916,0.10459760531535,0.0177172992541581,1.20392768001622,0.000107966363813318,0.000600724354492888,0.000611022851082921,0.00588379900229722,0.0866689289297521,0.0870921495619666,0.103426046182384,0.105780869551589,0.0165197164723046,0.0189148820360116,1.19012369192287,1.21789177759112,86.8803060611916,104.59760531535,17.7172992541581,86.6689289297521,87.0921495619667,103.426046182384,105.780869551589,16.5197164723046,18.9148820360116,15.7904001016016,19.6441984067146,broad,HC0,broad_main,29576508
38,688250,0.0902846738931343,0.10955426842587,0.019269594532736,1.21343151281185,0.000118058414897005,0.00067359376313911,0.00068447373998041,0.00629274006658826,0.0900535505836151,0.0905163313766494,0.10824100833633,0.110881480792131,0.0179280506540109,0.020611138411461,1.19855751508509,1.22849009559656,90.2846738931343,109.55426842587,19.269594532736,90.0535505836151,90.5163313766494,108.24100833633,110.881480792131,17.9280506540109,20.611138411461,17.1110633629476,21.4281257025243,broad,HC0,broad_main,29576508
39,526483,0.093877633333542,0.1144294003686,0.0205517670350578,1.218920804725,0.000140808379417628,0.000828802366497891,0.000841114837872374,0.00740120684292187,0.0936020173752831,0.094153976554135,0.112814990437625,0.116063890554978,0.0189032122459657,0.0222003218241499,1.20136664802352,1.23673145965541,93.877633333542,114.4294003686,20.5517670350578,93.6020173752831,94.153976554135,112.814990437625,116.063890554978,18.9032122459657,22.2003218241499,17.899258269753,23.2042758003626,broad,HC0,broad_main,29576508
40,375841,0.0984282819743623,0.120133410083018,0.0217051281086557,1.22051718950362,0.000181251418765174,0.00108855432288497,0.00110381519142525,0.00924920142855744,0.0980736063643124,0.0987840997574498,0.118016188303058,0.122283348819683,0.0195416900878741,0.0238685661294374,1.1985908715079,1.24284461469302,98.4282819743623,120.133410083018,21.7051281086557,98.0736063643124,98.7840997574498,118.016188303058,122.283348819683,19.5416900878741,23.8685661294374,18.2241771864984,25.1860790308131,broad,HC0,broad_main,29576508
41,255445,0.102964726343417,0.125549233121356,0.0225845067779384,1.21934217260591,0.000238235827622154,0.00144096218222063,0.00146066513373778,0.0117095354623499,0.102498729034282,0.103432598091624,0.122752097235651,0.12840077779326,0.0197216557223389,0.0254473578335378,1.19167662341844,1.24764999554182,102.964726343417,125.549233121356,22.5845067779384,102.498729034282,103.432598091624,122.752097235651,128.40077779326,19.7216557223389,25.4473578335378,17.9782070243696,27.1908065315071,broad,HC0,broad_main,29576508
42,163280,0.108148937104357,0.131479523152695,0.0233305860483378,1.21572644792454,0.000311329491876738,0.0018806727954202,0.001906307454187,0.0145910873816182,0.107540253463776,0.108760646076058,0.127837116918436,0.135209621823766,0.0195942920946711,0.0270668800020046,1.18145152905897,1.25099571148759,108.148937104357,131.479523152695,23.3305860483378,107.540253463776,108.760646076058,127.837116918436,135.209621823766,19.5942920946711,27.0668800020046,17.318925090855,29.3422470058207,broad,HC0,broad_main,29576508
43,96885,0.112811043668682,0.136598258682377,0.0237872150136947,1.21085892161016,0.000396208252943334,0.00238181413503588,0.00241447807021138,0.0177862575454793,0.112036819559928,0.113589933597563,0.131996778010834,0.141334030470384,0.0190549249546186,0.0285195050727708,1.16937513810056,1.25381434945201,112.811043668682,136.598258682377,23.7872150136947,112.036819559928,113.589933597563,131.996778010834,141.334030470384,19.0549249546186,28.5195050727708,16.1730059229693,31.4014241044201,broad,HC0,broad_main,29576508
44,53779,0.118293818979257,0.142501283780672,0.0242074648014147,1.20463845879944,0.000494445072639136,0.00295144412207595,0.00299238927777733,0.0211277029285314,0.117328156189144,0.119266355693791,0.136813875835837,0.148384476857695,0.0183424895892473,0.0300724400135821,1.15577365501181,1.25556921126037,118.293818979257,142.501283780672,24.2074648014147,117.328156189144,119.266355693791,136.813875835837,148.384476857695,18.3424895892473,30.0724400135821,14.7707762172659,33.6441533855635,broad,HC0,broad_main,29576508
45,28641,0.123701663566803,0.148228098599984,0.0245264350331812,1.1982708584993,0.00060260160632123,0.00357100311970798,0.00362118649890017,0.0245764099226613,0.122525420347056,0.124887591576956,0.141364659107612,0.155364471462118,0.0174290399140342,0.0316238301523282,1.14191957956387,1.25740295203366,123.701663566803,148.228098599984,24.5264350331812,122.525420347056,124.887591576956,141.364659107612,155.364471462118,17.4290399140342,31.6238301523282,13.1067946979414,35.946075368421,broad,HC0,broad_main,29576508
15,40161,0.0803944498312647,0.0664990900239562,-0.0138953598073085,0.827160210232514,0.000503952327021379,0.00212152433507552,0.00218018089350811,0.032508330022248,0.0794122422606559,0.0813877317810452,0.0624597794245765,0.0707799039756552,-0.0181684358383667,-0.00962228377625023,0.776101448938248,0.881578064733566,80.3944498312647,66.4990900239562,-13.8953598073085,79.4122422606559,81.3877317810452,62.4597794245765,70.7799039756552,-18.1684358383667,-9.62228377625023,-20.7706979532963,-7.02002166132068,broad,model,broad_main,29576508
16,98382,0.079727768295267,0.06604153766811,-0.013686230627157,0.828337969069059,0.000392689616178502,0.00165223336208514,0.00169775146269434,0.0254919139397549,0.0789614960173149,0.0805008268295424,0.0628760677637317,0.0693545776428009,-0.0170137623487381,-0.0103586989055759,0.787968420139477,0.870775748703228,79.727768295267,66.04153766811,-13.686230627157,78.9614960173149,80.5008268295424,62.8760677637317,69.3545776428009,-17.0137623487381,-10.3586989055759,-19.0401970932546,-8.33226416105949,broad,model,broad_main,29576508
17,195994,0.0810938166402094,0.0673348148908354,-0.013759001749374,0.830332295119135,0.000297001797672739,0.00124746144774866,0.00128207636230738,0.0188816383210945,0.0805136054411508,0.0816778376414268,0.0649306365644856,0.0698213653801129,-0.0162718252449266,-0.0112461782538214,0.800165551117982,0.861636344322143,81.0938166402094,67.3348148908355,-13.759001749374,80.5136054411508,81.6778376414268,64.9306365644856,69.8213653801129,-16.2718252449266,-11.2461782538214,-17.8021105327271,-9.71589296602092,broad,model,broad_main,29576508
18,369890,0.0833486618636527,0.0694428014684171,-0.0139058603952356,0.833160364134174,0.000215093428225419,0.000896910107330539,0.000922270445312317,0.0131702477870522,0.0829280545483036,0.0837712076107977,0.0677053474110614,0.0712214359272109,-0.0157134772520535,-0.0120982435384178,0.811929023026178,0.854946889048218,83.3486618636527,69.4428014684171,-13.9058603952356,82.9280545483036,83.7712076107977,67.7053474110614,71.2214359272109,-15.7134772520535,-12.0982435384178,-16.8142984943191,-10.9974222961521,broad,model,broad_main,29576508
19,635199,0.0858802242231015,0.0718802240266384,-0.0140000001964631,0.836982258452265,0.000159625902434748,0.000629067411893798,0.000648308357366027,0.00893863465963892,0.0855678791015423,0.0861936020172231,0.0706569878585489,0.0731229709849342,-0.0152706612277768,-0.0127293391651494,0.822446530214571,0.851774887762112,85.8802242231015,71.8802240266384,-14.0000001964631,85.5678791015423,86.1936020172231,70.6569878585489,73.1229709849342,-15.2706612277768,-12.7293391651494,-16.0444815480032,-11.955518844923,broad,model,broad_main,29576508
20,834055,0.0855723969876636,0.072010469967954,-0.0135619270197096,0.841515167307225,0.000131674839410399,0.000478350826773938,0.000495873652541324,0.0068155080450362,0.0853146715468852,0.0858308279291369,0.0710785308478728,0.0729536684834181,-0.0145338215195729,-0.0125900325198462,0.83034882808073,0.852831668884174,85.5723969876636,72.010469967954,-13.5619270197096,85.3146715468852,85.8308279291369,71.0785308478728,72.9536684834181,-14.5338215195729,-12.5900325198462,-15.1256959019429,-11.9981581374762,broad,model,broad_main,29576508
21,972880,0.0842876985969558,0.0714299923557796,-0.0128577062411762,0.847454534229737,0.00012603408414028,0.000446891654655934,0.000464665581786878,0.00643666154390717,0.0840410047610255,0.0845350497453331,0.0705590425908375,0.0723108563389435,-0.0137684340463338,-0.0119469784360185,0.836830520971866,0.858213425046295,84.2876985969558,71.4299923557796,-12.8577062411762,84.0410047610255,84.5350497453331,70.5590425908375,72.3108563389435,-13.7684340463338,-11.9469784360185,-14.323058501211,-11.3923539811413,broad,model,broad_main,29576508
